 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Cell_ID,RetractedPilusLength_Dim,RetractedPilusFrame_Dim,RetractedPilusLength_Bright,RetractedPilusFrame_Bright,StdDev,Median,Slice,Strain,Growth
3.0,pilH-cyaB-fliC-_Gasket_0_event11_tirf_RAW_Stack.tif,900.0,255.0,255.0,255.0,33.30778,44.59111,1.0,1001.0,2898.94605,2901845.0,2705.0,3208.0,101.94806,294.7152200000001,148.78063999999995,256.0,2903.62109,743327.0,2761.0,3039.0,76.70837,3,0.0,305.93626,168.89841,256.0,2927.17188,749356.0,2746.0,3208.0,131.03636,2,0.0,1.01169,3.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,pilH-cyaB-fliC-_Gasket_0_event8_tirf_RAW_Stack.tif,1642.0,255.0,255.0,255.0,47.08587,38.66504000000001,1.0,1752.0,3503.49315,6138120.0,3238.0,3997.0,164.75748000000004,235.44048,244.00298,316.0,3475.82911,1098362.0,3273.0,3709.0,124.46669,2,0.0,271.45147000000003,225.01087,316.0,3572.70253,1128974.0,3296.0,3997.0,181.89266,0,0.0,1.00931,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,pilH-cyaB-fliC-_Gasket_0_event9_tirf_RAW_Stack.tif,1831.0,255.0,255.0,255.0,38.93747000000001,51.69771,1.0,1953.0,3269.94675,6386206.0,2948.0,3610.0,171.2072,239.30136,315.8271,349.0,3320.11748,1158721.0,3071.0,3610.0,158.60696000000004,2,0.0,236.07151,310.41019,349.0,3353.75645,1170461.0,3080.0,3610.0,156.77581,0,0.0,1.03225,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-CyaB-FliC-_Microchannels_0_event10_tirf_RAW_Stack.tif,2017.0,255.0,255.0,255.0,52.54313000000001,29.859440000000006,1.0,2144.0,2304.02799,4939836.0,2099.0,2601.0,92.941,370.57663,377.41972,225.0,2297.80889,517007.0,2144.0,2601.0,123.3258,2,0.0,314.0887600000001,390.28144,225.0,2315.79111,521053.0,2172.0,2505.0,95.03174,2,0.0,1.00152,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-CyaB-FliC-_Microchannels_1_event6_tirf_RAW_Stack.tif,1828.0,255.0,255.0,255.0,46.64606,26.94858,1.0,1945.0,2313.38509,4499534.0,2187.0,2543.0,55.31813,213.80712000000003,283.183,80.0,2261.9375,180955.0,2187.0,2381.0,48.74873,4,0.0,276.22629,295.3555,80.0,2281.6625,182533.0,2226.0,2422.0,46.40246,0,0.0,0.98044,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-CyaB-FliC-_Microchannel_0_event1_tirf_RAW_Stack.tif,1452.0,255.0,255.0,255.0,39.85124,26.15771,1.0,1554.0,2300.03411,3574253.0,2151.0,2534.0,68.14025,201.56265,274.11782,316.0,2296.51899,725700.0,2202.0,2409.0,48.86895,1,0.0,158.80705,279.63842,316.0,2325.19937,734763.0,2188.0,2534.0,95.81984,0,0.0,1.00796,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-CyaB-FliC-_Microchannel_0_event2_tirf_RAW_Stack.tif,1473.0,255.0,255.0,255.0,36.00849,41.46945,1.0,1571.0,1176.69064,1848581.0,1121.0,1248.0,24.23767,332.24319,258.16428,208.0,1159.1153800000004,241096.0,1121.0,1194.0,17.062720000000002,1,0.0,319.9156700000001,231.31215,208.0,1180.46154,245536.0,1125.0,1248.0,32.83156,0,0.0,0.99204,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-CyaB-FliC-_Microchannel_0_event4_tirf_RAW_Stack.tif,1639.0,255.0,255.0,255.0,32.81971,44.50671,1.0,1758.0,1164.85495,2047815.0,1101.0,1240.0,25.00905,332.01515,345.15566,112.0,1159.17857,129828.0,1106.0,1180.0,18.38145,4,0.0,331.28816,383.29388,112.0,1170.41071,131086.0,1135.0,1193.0,16.24783,0,0.0,0.99994,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-CyaB-FliC-_Microchannel_0_event6_tirf_RAW_Stack.tif,1743.0,255.0,255.0,255.0,29.32846,48.66638,1.0,1849.0,1200.42996,2219595.0,1139.0,1264.0,20.91463,224.77,276.49025,293.0,1199.30034,351395.0,1139.0,1264.0,32.15255,3,0.0,214.49551,279.97305,293.0,1212.61775,355297.0,1169.0,1262.0,19.03666,1,0.0,1.00676,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-CyaB-FliC-_Microchannel_0_event7_tirf_RAW_Stack.tif,1596.0,255.0,255.0,255.0,39.81767,43.23183,1.0,1705.0,1192.84164,2033795.0,1138.0,1254.0,27.83631,308.93666,151.57936,256.0,1201.60547,307611.0,1144.0,1253.0,30.72632,3,0.0,298.17065,150.48803999999996,256.0,1205.22266,308537.0,1162.0,1253.0,24.15199,0,0.0,1.01272,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-CyaB-FliC-_Microchannel_0_event8_tirf_RAW_Stack.tif,1399.0,255.0,255.0,255.0,34.97462,20.57505,1.0,1500.0,1214.44333,1821665.0,1150.0,1333.0,28.95653,263.09426,250.70507,316.0,1209.61709,382239.0,1181.0,1238.0,12.04946,2,0.0,302.35889,262.13398,316.0,1221.26266,385919.0,1150.0,1333.0,46.83857,0,0.0,1.00142,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-CyaB-FliC-_Microchannel_1_event1_tirf_RAW_Stack.tif,1421.0,255.0,255.0,255.0,44.17136,23.53026,1.0,1515.0,1193.75512,1808539.0,1094.0,1353.0,43.93793,314.58064,317.0282200000001,156.0,1187.57692,185262.0,1094.0,1235.0,39.65497,3,0.0,335.96995,299.35293,156.0,1199.69231,187152.0,1119.0,1353.0,62.07058000000001,0,0.0,0.99987,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-CyaB-FliC-_Microchannel_1_event3_tirf_RAW_Stack.tif,1624.0,255.0,255.0,255.0,28.621920000000006,51.04741,1.0,1733.0,1169.50721,2026756.0,1077.0,1287.0,47.01098,240.32833,223.65636,256.0,1163.40234,297831.0,1096.0,1234.0,31.05691,3,0.0,222.58124,270.17141000000004,256.0,1177.39844,301414.0,1083.0,1275.0,45.99571,1,0.0,1.00108,1.0,,,,,,,,pilH-cyaB-fliC-,Liquid
1.0,PilH-FliC-_Microfluidic_0_event1_tirf_RAW_Stack.tif,6.11342,255.0,255.0,255.0,49.33607,21.30149,1.0,109.20796,42.47583,4638.69852,25.0,64.0,6.87275,320.33448,181.36813,2.50095,39.66667,99.20418,32.0,47.0,6.103280000000002,7,0.0,349.88874,172.82551,2.50095,42.88889,107.26278,34.0,52.0,6.33333,10,0.0,0.97048,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_Microfluidic_0_event2_tirf_RAW_Stack.tif,8.89225,255.0,255.0,255.0,48.81042,31.49697,1.0,64.19094,26.48918,1700.3652,8.0,42.0,6.9881,415.90022,391.49668,2.50095,29.11111,72.80530999999998,20.0,38.0,6.50854,10,0.0,407.12944,380.4944,2.50095,33.66667,84.19851,18.0,50.0,11.87434,14,0.0,1.20379,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_Microfluidic_0_event5_tirf_RAW_Stack.tif,4.16824,255.0,255.0,255.0,32.70062,40.25638,1.0,351.52181,19.51937,6861.48348,0.0,56.0,10.51106,295.97044,317.98029,14.44991,27.211540000000007,393.20424,4.0,58.0,13.56226,5,0.0,316.01924,310.4326700000001,14.44991,29.65385,428.49536,19.0,47.0,5.47323,13,0.0,1.51876,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_Microfluidic_0_event6_tirf_RAW_Stack.tif,15.00567,255.0,255.0,255.0,39.9069,11.70459,1.0,64.19094,22.98701,1475.5579699999996,16.0,28.0,2.35627,134.19901000000002,266.99007,3.33459,23.0,76.69566999999998,19.0,27.0,2.7961,13,0.0,141.00772,299.73649,3.33459,24.75,82.53121,23.0,27.0,1.3568,9,0.0,1.0433,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_Microfluidic_0_event8_tirf_RAW_Stack.tif,4.44613,255.0,255.0,255.0,25.23711,11.95962,1.0,58.07751999999999,27.46411,1595.04759,5.0,68.0,11.89578,391.18994,200.98395,19.173920000000006,39.3913,755.2856,11.0,58.0,14.4479,6,0.0,398.00204,190.24936,19.173920000000006,45.26087,867.8281599999998,8.0,86.0,20.46924,12,0.0,-29.75398,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_Microfluidic_1_event3_tirf_RAW_Stack.tif,6.11342,255.0,255.0,255.0,26.66879,7.06855,1.0,361.80348,36.49002,13202.21449,15.0,61.0,7.308689999999999,405.73836,353.96517,1.11153,43.0,47.79585,39.0,47.0,3.65148,10,0.0,321.59239,351.80565,1.11153,43.75,48.6295,39.0,47.0,3.94757,8,0.0,1.1900700000000002,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_2_Microchannel_0_event1_tirf_RAW_Stack.tif,611.89805,255.0,255.0,255.0,49.26708,23.39456,1.0,706.6561,77.96893,55097.2233,0.0,188.0,42.13173,276.18842,312.55695,57.79963000000001,76.3125,4410.83458,0.0,214.0,54.389480000000006,8,0.0,414.53352,351.43061,57.79963000000001,90.85096,5251.15233,0.0,229.0,66.23806,7,0.0,1.0873,,,,,,,,,pilH-fliC-,Liquid
2.0,PilH-FliC-_2_Microchannel_0_event10_tirf_RAW_Stack.tif,10.00378,255.0,255.0,255.0,26.73801,26.13765,1.0,53.07563,246.90576,13104.67761,226.0,292.0,10.85558,175.27579,396.99228,160.33841,263.26863,42212.07314,210.0,320.0,20.72067,6,0.0,149.67014,446.28172,160.33841,294.80416,47268.42959,226.0,359.0,35.50667,14,0.0,0.97767,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_2_Microchannel_0_event6_tirf_RAW_Stack.tif,8.33649,255.0,255.0,255.0,91.7234,3.47916,1.0,443.5010400000001,51.06516,22647.45277,0.0,166.0,34.87715,343.43675,351.74623,14.44991,67.5,975.36883,36.0,114.0,22.4661,10,0.0,357.3924,347.65264,14.44991,80.51923000000002,1163.49552,54.0,116.0,18.15887,13,0.0,1.4961799999999998,,,,,,,,,pilH-fliC-,Liquid
2.0,PilH-FliC-_2_Microchannel_0_event8_tirf_RAW_Stack-1.tif,1.6673,255.0,255.0,255.0,40.59024,1.31786,1.0,29.73347,91.86916,2731.58848,61.0,107.0,10.75199,177.98093,277.21174,3.33459,98.25,327.62389,91.0,106.0,4.97494,3,0.0,188.46104,278.46289,3.33459,98.75,329.29118,93.0,109.0,4.9013,8,0.0,1.09503,,,,,,,,,pilH-fliC-,Liquid
6.0,PilH-FliC-_2_Microchannel_0_event8_tirf_RAW_Stack-1.tif,10.55955,255.0,255.0,255.0,19.47666,1.91437,1.0,17.7845,63.5,1129.31593,54.0,86.0,7.274660000000001,351.51521,371.23971,3.33459,61.25,204.2439,54.0,68.0,4.73142,5,0.0,359.73541,369.49451,3.33459,62.33333,207.85638,57.0,71.0,4.29235,14,0.0,0.95764,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_2_Microchannel_0_event9_tirf_RAW_Stack.tif,14.72779,255.0,255.0,255.0,51.42657,6.65895,1.0,88.92251,50.2125,4465.02173,6.0,88.0,15.0595,160.61561,386.61919,10.28167,55.56757,571.32715,48.0,62.0,3.46843,9,0.0,140.8769,386.08931,10.28167,63.89189,656.91507,52.0,80.0,7.77383,8,0.0,1.26146,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_2_Microchannel_1_event1_tirf_RAW_Stack.tif,10.83743,255.0,255.0,255.0,37.55577,23.63371,1.0,45.57279000000001,79.7439,3634.15199,58.0,104.0,8.58992,349.58513,173.35836,8.89225,81.40625,723.88484,73.0,94.0,5.6845,14,0.0,330.48752,189.66248,8.89225,95.3125,847.5427099999998,77.0,115.0,10.66328,10,0.0,1.19035,,,,,,,,,pilH-fliC-,Liquid
2.0,PilH-FliC-_2_Microchannel_1_event2_tirf_RAW_Stack.tif,3.61248,255.0,255.0,255.0,43.81394,29.986490000000003,1.0,91.97923,95.43202,8777.763659999999,78.0,118.0,7.41522,198.275,299.32267,8.89225,97.6875,868.66181,83.0,131.0,12.65533,12,0.0,275.05939,297.45771,8.89225,102.375,910.34424,91.0,113.0,6.63203,12,0.0,1.06044,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_2_Microchannel_1_event5_tirf_RAW_Stack.tif,6.11342,255.0,255.0,255.0,11.16591,21.8526,1.0,20.84121,78.04,1626.44836,52.0,94.0,10.7067,347.74885,329.12173,5.83554,70.66667,412.37816,52.0,103.0,15.65035,8,0.0,354.2,338.65,5.83554,87.66667,511.58234,73.0,123.0,14.068879999999998,8,0.0,1.0334299999999998,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_3_Microchannel_0_event1_tirf_RAW_Stack.tif,28.0,255.0,255.0,255.0,125.71429,31.0,1.0,147.0,529.59184,77850.0,509.0,555.0,8.417,250.00913,414.93695,2053.0,556.6717,1142847.0,439.0,658.0,34.405770000000004,6,0.0,252.83401,415.49118,2053.0,561.10765,1151954.0,439.0,665.0,36.1645,11,0.0,0.99806,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_3_Microchannel_0_event4_tirf_RAW_Stack.tif,79.0,255.0,255.0,255.0,139.14557,83.84177,1.0,423.0,183.1182,77459.0,120.0,246.0,16.06932,220.61341,283.3026700000001,112.0,195.29464,21873.0,176.0,210.0,7.07188,7,0.0,232.90565,267.89228,112.0,197.69643,22142.0,172.0,219.0,10.31035,10,0.0,1.1692,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_3_Microchannel_1_event3_tirf_RAW_Stack.tif,10.0,255.0,255.0,255.0,70.0,20.5,1.0,36.0,271.41667,9771.0,263.0,284.0,4.42961,340.11765,247.94131,4421.0,288.34517,1274774.0,98.0,529.0,67.48354,8,0.0,340.61794,248.19073,4421.0,288.44764,1275227.0,108.0,529.0,67.52161,8,0.0,0.99976,,,,,,,,,pilH-fliC-,Liquid
2.0,PilH-FliC-_3_Microchannel_1_event4_tirf_RAW_Stack.tif,19.0,255.0,255.0,255.0,131.34211000000002,81.81579,1.0,45.0,551.1555599999998,24802.0,538.0,564.0,5.35535,389.59471,351.2143,448.0,563.8058,252585.0,521.0,609.0,19.06155,9,0.0,391.63486,350.63186,448.0,565.41295,253305.0,521.0,609.0,18.683670000000006,8,0.0,0.99874,,,,,,,,,pilH-fliC-,Liquid
4.0,PilH-FliC-_3_Microchannel_1_event4_tirf_RAW_Stack.tif,105.0,255.0,255.0,255.0,141.74761999999996,21.65238,1.0,392.0,571.88265,224178.0,546.0,606.0,8.968919999999997,456.60841,278.43648,12.0,568.8333299999998,6826.0,561.0,575.0,5.11386,6,0.0,450.97659,258.71832,12.0,577.6666700000002,6932.0,573.0,582.0,3.05505,8,0.0,1.00255,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_3_Microchannel_1_event6_tirf_RAW_Stack.tif,500.0,255.0,255.0,255.0,76.49600000000001,109.334,1.0,610.0,317.5,193675.0,218.0,455.0,49.46758,270.94132,312.77262,37.0,340.2973,12591.0,296.0,371.0,22.6665,11,0.0,296.62368,244.06722,37.0,347.51351,12858.0,293.0,419.0,37.7511,6,0.0,1.09575,,,,,,,,,pilH-fliC-,Liquid
,"PilH-FliC-_1,1msExp_Gasket_0_event4",,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,8,,,,,,,,,,,pilH-fliC-,Liquid
,"PilH-FliC-_1,1msExp_Gasket_1_event1",,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,10,,,,,,,,,,,pilH-fliC-,Liquid
,"PilH-FliC-_1,1msExp_Gasket_1_event2",,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,11,,,,,,,,,,,pilH-fliC-,Liquid
,PilH-FliC-_1.2msExp_Flow0.3ul_Fast_1_event1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,6,,,,,,,,,,,pilH-fliC-,Liquid
,PilH-FliC-_1.5msExp_Flow0.3ul_0_event2,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,9,,,,,,,,,,,pilH-fliC-,Liquid
,"pilH-FliC-_1,1msExp_Gasket_2_event1",,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,6,,,,,,,,,,,pilH-fliC-,Liquid
,"pilH-FliC-_1,1msExp_Gasket_1_event2",,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,12,,,,,,,,,,,pilH-fliC-,Liquid
,"pilH-FliC-_1,1msExp_Gasket_3_event1",,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,9,,,,,,,,,,,pilH-fliC-,Liquid
,PilH-FliC-_1.2msExp_MicroFlu_150fpsMovie_Flow0ul_0_event1,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,8,,,,,,,,,,,pilH-fliC-,Liquid
,PilH-FliC-_1.2msExp_MicroFlu_150fpsMovie_Flow1ul_2_event2,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,12,,,,,,,,,,,pilH-fliC-,Liquid
,PilH-FliC-_1.2msExp_MicroFlu_Flow0ul_0_event1,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,8,,,,,,,,,,,pilH-fliC-,Liquid
,"PilH-FliC-_1,2msExp_NoFlow_2_event1",,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,,pilH-fliC-,Liquid
1.0,PilH-FliC-_Gasket_0_event1_tirf_RAW_Stack.tif,1747.0,255.0,255.0,255.0,59.83028,23.30366,1.0,1865.0,3307.8681,6169174.0,2937.0,3746.0,188.33529,167.97491000000005,195.34138,421.0,3301.50356,1389933.0,3003.0,3567.0,141.92428999999996,10,0.0,235.99829,196.10017,421.0,3323.18527,1399061.0,2993.0,3645.0,174.67537,13,0.0,1.00247,,,,,,,,,pilH-fliC-,Liquid
1.0,pilH-fliC-_PaQa_solid_0_event2_tirf_RAW_Stack.tif,2560.0,255.0,255.0,255.0,87.25195,33.47227,1.0,2740.0,3209.95766,8795284.0,1400.0,3759.0,687.3552,233.75458,190.9782,316.0,2950.0601300000008,932219.0,1045.0,3752.0,897.4617099999998,10,0.0,354.32362,217.66919,316.0,3004.0981,949295.0,1005.0,3759.0,882.35101,10,0.0,0.90771,,,,,,,,,pilH-fliC-,Solid
1.0,pilH-fliC-_PaQa_solid_0_event4_tirf_RAW_Stack.tif,1327.0,255.0,255.0,255.0,58.88809000000001,34.111909999999995,1.0,1445.0,3171.37993,4582644.0,1386.0,3797.0,756.7371400000002,414.08037,170.23037,256.0,2734.8125,700112.0,746.0,3797.0,1017.82676,9,0.0,349.16039,193.43802,256.0,2905.67969,743854.0,1273.0,3783.0,913.50452,5,0.0,0.83834,,,,,,,,,pilH-fliC-,Solid
1.0,pilH-fliC-_PaQa_solid_1_event5_tirf_RAW_Stack.tif,1438.0,255.0,255.0,255.0,71.40473,24.42211,1.0,1565.0,3288.38211,5146318.0,1121.0,3793.0,703.4691,318.47316,238.76657000000003,208.0,2972.26923,618232.0,926.0,3785.0,975.65164,9,0.0,406.48535,225.94845,208.0,3105.83654,646014.0,888.0,3793.0,949.9306,8,0.0,0.89949,,,,,,,,,pilH-fliC-,Solid
1.0,pilH-fliC-_liq_Microchannel_0_event1_tirf_RAW_Stack.tif,783.0,255.0,255.0,255.0,29.71328,58.07216,1.0,943.0,2640.28102,2489785.0,2381.0,3017.0,151.78796,265.33169,166.94408,37.0,2671.32432,98839.0,2548.0,2735.0,51.06372,7,0.0,243.74534,221.69919,37.0,2686.72973,99409.0,2500.0,2983.0,142.60193999999996,9,0.0,1.01594,1.0,,,,,,,,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_0_event3_tirf_RAW_Stack.tif,1682.0,255.0,255.0,255.0,58.73008000000001,48.30499,1.0,1882.0,2838.25983,5341605.0,2481.0,3212.0,136.97251,229.80662,292.45479,112.0,2578.27679,288767.0,2466.0,2745.0,58.55976999999999,7,0.0,295.76184,237.77686,112.0,2841.13393,318207.0,2729.0,2988.0,71.74674,9,0.0,0.9489,1.0,,,,,,,,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_0_event1_tirf_RAW_Stack.tif,3127.0,255.0,255.0,255.0,41.234,75.536,1.0,3318.0,1561.22,5180128.0,1283.0,1991.0,118.888,205.529,108.958,137.0,1407.927,192886.0,1283.0,1595.0,71.938,10,0.0,190.326,190.985,137.0,1567.869,214798.0,1498.0,1765.0,65.37100000000001,6,0.0,0.949,1.0,,,,,,,,pilH-fliC-,Liquid
2.0,pilH-fliC-_liq_Microchannel_flow_0_event1_tirf_RAW_Stack.tif,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1466.0,1537.09,2253374.0,1255.0,1742.0,95.33,333.4840000000001,224.011,156.0,1481.622,231133.0,1305.0,1622.0,67.41,9,0.0,320.36,270.627,156.0,1609.391,251065.0,1452.0,1742.0,82.831,7,0.0,1.007,2.0,,,,,,,,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_0_event2_tirf_RAW_Stack.tif,1314.0,255.0,255.0,255.0,,,1.0,1421.0,1627.813,2313122.0,1449.0,1829.0,84.294,263.091,262.866,256.0,1611.703,412596.0,1485.0,1829.0,90.739,8,0.0,260.257,272.723,256.0,1646.0739999999996,421395.0,1535.0,1829.0,77.343,5,0.0,1.001,1.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_0_event3_tirf_RAW_Stack.tif,1326.0,255.0,255.0,255.0,,,1.0,1431.0,1724.114,2467207.0,1536.0,2033.0,95.814,302.606,290.228,97.0,1683.608,163310.0,1581.0,1814.0,64.462,4,0.0,279.593,278.42,97.0,1700.351,164934.0,1615.0,1840.0,62.465,11,0.0,0.979,1.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_0_event4_tirf_RAW_Stack.tif,659.0,255.0,255.0,255.0,,,1.0,745.0,1762.7879999999998,1313277.0,1622.0,1896.0,70.367,291.284,291.303,52.0,1743.0770000000002,90640.0,1647.0,1835.0,59.265,10,0.0,300.724,286.073,52.0,1753.404,91177.0,1674.0,1812.0,47.298,11,0.0,0.99,1.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_0_event5_tirf_RAW_Stack.tif,1321.0,255.0,255.0,255.0,,,1.0,1455.0,1806.448,2628382.0,1656.0,1960.0,71.671,382.612,171.835,97.0,1775.649,172238.0,1677.0,1870.0,46.705,11,0.0,335.68300000000005,206.253,97.0,1807.258,175304.0,1717.0,1886.0,38.016,10,0.0,0.99,1.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
2.0,pilH-fliC-_liq_Microchannel_flow_0_event5_tirf_RAW_Stack.tif,1170.0,255.0,255.0,255.0,,,1.0,1362.0,1814.244,2471001.0,1655.0,2074.0,77.465,264.598,320.45,52.0,1717.7879999999998,89325.0,1656.0,1791.0,33.852,7,0.0,244.46,294.203,52.0,1796.0770000000002,93396.0,1700.0,1906.0,56.67,6,0.0,0.966,2.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_0_event6_tirf_RAW_Stack.tif,2826.0,255.0,255.0,255.0,46.1695,56.71726999999999,1.0,3111.0,1859.03118,5783446.0,1632.0,2126.0,81.7823,266.19734,294.67469,37.0,1867.64865,69103.0,1817.0,1921.0,32.15865,7,0.0,252.34417,295.59655,37.0,1978.35135,73199.0,1935.0,2024.0,22.60926,6,0.0,1.03528,1.0,,,,,,,,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_1_event10_tirf_RAW_Stack.tif,593.0,255.0,255.0,255.0,,,1.0,700.0,1402.0,981400.0,1142.0,1572.0,90.265,347.45,240.626,37.0,1393.243,51550.0,1351.0,1460.0,29.6,6,0.0,356.159,240.137,37.0,1484.703,54934.0,1417.0,1551.0,41.782,6,0.0,1.03,1.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
2.0,pilH-fliC-_liq_Microchannel_flow_1_event10_tirf_RAW_Stack.tif,462.0,255.0,255.0,255.0,,,1.0,586.0,1415.4779999999996,829470.0,1239.0,1568.0,64.153,381.061,177.688,37.0,1388.6760000000004,51381.0,1304.0,1471.0,52.29600000000001,8,0.0,394.066,170.294,37.0,1491.351,55180.0,1419.0,1541.0,33.463,6,0.0,1.02,2.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_1_event11_tirf_RAW_Stack.tif,5123.0,255.0,255.0,255.0,,,1.0,5389.0,1406.065,7577283.0,1281.0,1550.0,44.565,379.2480000000001,237.391,80.0,1409.95,112796.0,1360.0,1506.0,27.118,8,0.0,365.457,248.59,80.0,1421.975,113758.0,1371.0,1450.0,18.606,9,0.0,1.007,1.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_1_event12_tirf_RAW_Stack.tif,2202.0,255.0,255.0,255.0,,,1.0,2385.0,1508.534,3597853.0,1336.0,1742.0,83.8,236.859,143.37,177.0,1464.7179999999996,259255.0,1396.0,1550.0,39.977,8,0.0,209.951,170.145,177.0,1504.266,266255.0,1437.0,1611.0,46.589,6,0.0,0.981,1.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_1_event13_tirf_RAW_Stack.tif,742.0,255.0,255.0,255.0,,,1.0,885.0,2743.2140000000004,2427744.0,2543.0,2983.0,103.197,295.565,167.537,52.0,2792.615,145216.0,2652.0,2922.0,56.661,8,0.0,233.208,200.034,52.0,2842.9040000000005,147831.0,2685.0,2944.0,78.985,10,0.0,1.031,1.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
1.0,pilH-fliC-_liq_Microchannel_flow_1_event14_tirf_RAW_Stack.tif,3530.0,255.0,255.0,255.0,,,1.0,3793.0,2776.166,10529999.0,2515.0,2998.0,77.729,296.416,117.274,316.0,2739.377,865643.0,2619.0,2901.0,73.503,9,0.0,326.933,118.377,316.0,2796.171,883590.0,2658.0,2944.0,60.209,8,0.0,0.996,1.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
2.0,pilH-fliC-_liq_Microchannel_flow_1_event14_tirf_RAW_Stack.tif,2387.0,255.0,255.0,255.0,,,1.0,2548.0,2845.348,7249947.0,2536.0,3277.0,139.935,293.631,410.302,384.0,2811.737,1079707.0,2536.0,3126.0,130.69799999999998,10,0.0,199.417,396.371,384.0,2970.695,1140747.0,2720.0,3277.0,110.93,11,0.0,1.023,2.0,,,,,0.0,255.0,1.0,pilH-fliC-,Liquid
